session_id,timestamp_utc,tod_bucket,dow,src_asn,src_cc,src_isp,ip_version,prob_cgnat,port,protocol_label,flow,allowInsecure,server_build,alpn_negotiated,tls_version,cipher_chosen,ja3,ja4,utls_inferred,alpn_offered_set_hash,sni_bucket,cdn_vendor,dest_bucket,tcp_rst_seen,syn_retries,tls_alert_desc,retransmissions,tt_handshake_ms,ttfb_ms,throughput_kbps,session_duration_s,bytes_up,bytes_down,signature_based_match,protocol_state_tracking,heuristic_behavior_score,packet_size_mean,packet_size_std,packet_size_p95,interarrival_mean_ms,interarrival_std_ms,flow_duration_ms,byte_entropy,ascii_ratio_initial32,byte_freq_bin_00_31,byte_freq_bin_32_63,byte_freq_bin_64_95,byte_freq_bin_96_127,byte_freq_bin_128_159,byte_freq_bin_160_191,byte_freq_bin_192_223,byte_freq_bin_224_255,connection_pattern_bucket,payload_to_header_ratio,dns_qname_bucket,dns_rcode,dns_ttl_s,ttl_mean,fragmentation_seen,label_success,hist_success_rate_by_bucket,hist_success_rate_by_sni,hist_success_rate_by_port,hist_success_rate_by_ja3,ratio_handshake_totaldelay,ema_throughput_kbps_24h,onehot_morning,onehot_noon,onehot_evening,onehot_midnight
61e6798abde4,2026-03-15T14:39:29Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,119.989,119.989,55.668,1.423,5139,9902,1,partial,0.0,442.382,557.707,1380.0,43.13,116.628,1423.0,7.1026,0.2188,0.2949,0.1113,0.1152,0.1055,0.1016,0.1055,0.0918,0.0742,short_burst,7.0499,not_observed,not_observed,not_observed,84.882,False,0,0.2,0.2,0.2,0.2,1.0,17.506,0,1,0,0
fa11fcd3cce2,2026-03-15T14:39:29Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,130.167,130.167,710.528,20.158,119807,1790354,1,complete,0.0,749.965,640.897,1380.0,7.918,69.55,20158.0,6.9317,0.1562,0.3711,0.1094,0.0664,0.1133,0.0684,0.0723,0.125,0.0742,interactive,13.0361,not_observed,not_observed,not_observed,85.186,False,1,0.1951,0.1951,0.1951,0.1951,1.0,156.11,0,1,0,0
e8e3cb27a9cf,2026-03-15T14:39:29Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,131.096,131.096,6.175,16.209,7737,12512,1,reset,0.35,493.878,569.463,1380.0,405.219,2432.595,16209.0,6.8885,0.25,0.375,0.0996,0.0781,0.0957,0.0742,0.0977,0.1133,0.0664,interactive,8.0452,not_observed,not_observed,not_observed,87.049,False,0,0.2143,0.2143,0.2143,0.2143,1.0,126.123,0,1,0,0
449db6c05984,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,131.523,131.523,6.823,16.705,9217,14247,1,partial,0.0,488.833,566.116,1471.0,355.427,2132.386,16705.0,7.3893,0.25,0.2344,0.1445,0.1309,0.1074,0.0879,0.1152,0.1055,0.0742,interactive,7.9586,not_observed,not_observed,not_observed,86.625,False,0,0.2093,0.2093,0.2093,0.2093,1.0,102.263,0,1,0,0
f52779f4c091,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,113.017,113.017,7.799,16.508,8268,16094,1,partial,0.0,468.5,559.741,1380.0,323.686,1997.697,16508.0,7.1369,0.2812,0.3164,0.1094,0.0859,0.1055,0.0957,0.0781,0.1309,0.0781,interactive,7.5743,not_observed,not_observed,not_observed,83.077,False,0,0.2045,0.2045,0.2045,0.2045,1.0,83.37,0,1,0,0
f458e3ddde45,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,112.038,112.038,6.594,15.173,8220,12507,1,reset,0.35,531.462,596.292,1404.8,399.283,2328.284,15173.0,7.2193,0.1875,0.2852,0.1367,0.084,0.125,0.0859,0.0938,0.0918,0.0977,interactive,8.7588,not_observed,not_observed,not_observed,85.821,False,0,0.2,0.2,0.2,0.2,1.0,68.015,0,1,0,0
54cd6a34b034,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,119.615,119.615,3.579,17.786,4456,7957,1,partial,0.0,302.756,433.664,1380.0,444.642,2246.051,17786.0,7.4389,0.25,0.1797,0.1562,0.1328,0.127,0.0859,0.1191,0.1172,0.082,interactive,4.3971,not_observed,not_observed,not_observed,85.902,False,0,0.1957,0.1957,0.1957,0.1957,1.0,55.128,0,1,0,0
f7b569c2915b,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,117.715,117.715,54.459,1.438,5091,9789,1,partial,0.0,450.909,557.385,1380.0,44.937,117.834,1438.0,6.8394,0.3438,0.3789,0.1172,0.0957,0.1094,0.0469,0.0859,0.0938,0.0723,short_burst,7.2102,not_observed,not_observed,not_observed,84.091,False,0,0.1915,0.1915,0.1915,0.1915,1.0,54.994,0,1,0,0
e0b4edbc1007,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,115.379,115.379,7.849,16.101,11038,15797,1,partial,0.0,425.952,525.249,1380.0,259.692,1244.039,16101.0,7.1291,0.3438,0.3047,0.123,0.1016,0.1309,0.0938,0.0957,0.0918,0.0586,interactive,6.7688,not_observed,not_observed,not_observed,87.206,False,0,0.1875,0.1875,0.1875,0.1875,1.0,45.565,0,1,0,0
656875f8488a,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,132.354,132.354,7.775,14.713,21465,14300,1,reset,0.35,550.231,590.722,1520.0,229.883,825.292,14713.0,7.4428,0.1562,0.1855,0.1445,0.1113,0.1328,0.1055,0.125,0.0957,0.0996,interactive,9.1487,not_observed,not_observed,not_observed,85.769,False,0,0.1837,0.1837,0.1837,0.1837,1.0,38.007,0,1,0,0
876245694e8a,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,129.634,129.634,7.813,14.716,17497,14372,1,reset,0.35,531.15,573.358,1520.0,249.425,858.064,14716.0,7.3539,0.1875,0.2207,0.1309,0.1211,0.1367,0.1035,0.1035,0.0977,0.0859,interactive,8.7797,not_observed,not_observed,not_observed,86.033,False,0,0.18,0.18,0.18,0.18,1.0,31.968,0,1,0,0
8af059f22ea9,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,119.745,119.745,8.002,14.699,12752,14702,1,reset,0.35,527.962,559.782,1443.0,288.219,899.836,14699.0,7.0403,0.2812,0.3184,0.1172,0.082,0.1055,0.0762,0.0898,0.1074,0.1035,interactive,8.711,not_observed,not_observed,not_observed,85.788,False,0,0.1765,0.1765,0.1765,0.1765,1.0,27.175,0,1,0,0
46e0cbb8ea53,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,118.315,118.315,7.9,14.7,15628,14517,1,reset,0.35,486.21,555.213,1520.0,240.989,834.311,14700.0,7.4013,0.3125,0.1875,0.1426,0.123,0.1211,0.1133,0.127,0.0977,0.0879,interactive,7.9213,not_observed,not_observed,not_observed,86.823,False,0,0.1731,0.1731,0.1731,0.1731,1.0,23.32,0,1,0,0
248f89655299,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,122.654,122.654,11.249,14.706,42530,20678,1,reset,0.35,535.661,616.107,1520.0,125.693,617.664,14706.0,7.1183,0.2812,0.3379,0.125,0.0859,0.1094,0.0781,0.0957,0.082,0.0859,interactive,8.8908,not_observed,not_observed,not_observed,87.144,False,0,0.1698,0.1698,0.1698,0.1698,1.0,20.906,0,1,0,0
255c60312beb,2026-03-15T14:39:30Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,117.907,117.907,71.415,1.422,5261,12694,1,partial,0.0,485.27,576.8,1380.0,39.513,113.272,1422.0,7.4109,0.3125,0.2246,0.127,0.1211,0.1055,0.1055,0.1211,0.1094,0.0859,short_burst,7.8737,not_observed,not_observed,not_observed,84.459,False,0,0.1667,0.1667,0.1667,0.1667,1.0,31.008,0,1,0,0
a92be3575683,2026-03-15T14:39:31Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,124.654,124.654,8.661,15.183,10784,16437,1,partial,0.0,412.439,511.888,1380.0,233.58,1139.178,15183.0,6.9582,0.3125,0.3574,0.1211,0.0918,0.1172,0.084,0.1055,0.0781,0.0449,interactive,6.4858,not_observed,not_observed,not_observed,86.864,False,0,0.1636,0.1636,0.1636,0.1636,1.0,26.539,0,1,0,0
987079efb29d,2026-03-15T14:39:31Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,115.343,115.343,7.236,14.053,8899,12711,1,reset,0.35,432.2,545.717,1380.0,286.792,1888.692,14053.0,7.0148,0.1875,0.3379,0.1113,0.0801,0.0918,0.0918,0.1035,0.1055,0.0781,interactive,6.8784,not_observed,not_observed,not_observed,87.6,False,0,0.1607,0.1607,0.1607,0.1607,1.0,22.678,0,1,0,0
88a07d5694a1,2026-03-15T14:39:31Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,121.88,121.88,6.628,13.748,8681,11391,1,reset,0.35,401.44,537.264,1457.0,280.574,1260.37,13748.0,7.3127,0.3125,0.2188,0.127,0.0996,0.1055,0.0957,0.1445,0.1387,0.0703,interactive,6.2905,not_observed,not_observed,not_observed,85.72,False,0,0.1579,0.1579,0.1579,0.1579,1.0,19.468,0,1,0,0
16a9050a5071,2026-03-15T14:39:31Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,108.055,108.055,3.3,15.178,4903,6260,1,partial,0.0,429.346,556.674,1380.0,607.12,2714.674,15178.0,7.1533,0.125,0.3184,0.1055,0.1055,0.0938,0.1055,0.0879,0.0996,0.084,interactive,6.78,not_observed,not_observed,not_observed,82.269,False,0,0.1552,0.1552,0.1552,0.1552,1.0,16.234,0,1,0,0
eddb8bff7b33,2026-03-15T14:39:31Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,105.33,105.33,14.271,14.373,308004,25639,1,reset,0.35,937.199,769.459,1520.0,40.487,299.433,14373.0,7.324,0.1875,0.2363,0.123,0.0801,0.1172,0.1152,0.1289,0.1133,0.0859,interactive,16.6232,not_observed,not_observed,not_observed,94.115,False,0,0.1525,0.1525,0.1525,0.1525,1.0,15.841,0,1,0,0
42653a55af6f,2026-03-15T14:39:31Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,105.429,105.429,3.952,16.739,4337,8270,1,reset,0.35,406.677,488.734,1380.0,557.967,2799.257,16739.0,7.2881,0.25,0.2422,0.1445,0.0703,0.0898,0.1055,0.0859,0.1367,0.125,interactive,6.363,not_observed,not_observed,not_observed,83.871,False,0,0.15,0.15,0.15,0.15,1.0,13.463,0,1,0,0
17e7d8fb0e1b,2026-03-15T14:39:32Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,120.309,120.309,105.624,13.632,16972,179984,1,reset,0.35,676.825,640.573,1380.0,47.008,712.776,13632.0,7.1962,0.2812,0.2988,0.1348,0.0879,0.0996,0.0898,0.1016,0.0957,0.0918,interactive,11.6179,not_observed,not_observed,not_observed,85.983,False,0,0.1475,0.1475,0.1475,0.1475,1.0,31.895,0,1,0,0
cdd94b2f3cb9,2026-03-15T14:39:32Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,127.994,127.994,51.2,13.567,12569,86829,1,reset,0.35,653.934,625.933,1380.0,89.845,578.014,13567.0,7.3739,0.25,0.2188,0.1504,0.0996,0.1172,0.1113,0.1133,0.1113,0.0781,interactive,11.1664,not_observed,not_observed,not_observed,85.987,False,0,0.1452,0.1452,0.1452,0.1452,1.0,35.756,0,1,0,0
ead1e5900f83,2026-03-15T14:39:32Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,112.95,112.95,11.436,13.322,17938,19044,1,partial,0.0,568.954,589.613,1520.0,208.158,1075.402,13322.0,7.0831,0.3438,0.3008,0.123,0.1152,0.1172,0.1016,0.0742,0.0898,0.0781,interactive,9.5071,not_observed,not_observed,not_observed,87.938,False,0,0.1429,0.1429,0.1429,0.1429,1.0,30.892,0,1,0,0
9afa1549f789,2026-03-15T14:39:32Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,123.641,123.641,13.405,13.471,87232,22572,1,partial,0.0,642.129,643.208,1520.0,79.242,440.391,13471.0,7.074,0.2812,0.3242,0.1035,0.1055,0.0938,0.0879,0.0918,0.1152,0.0781,interactive,10.9425,not_observed,not_observed,not_observed,90.415,False,0,0.1406,0.1406,0.1406,0.1406,1.0,27.395,0,1,0,0
9c7f35496df6,2026-03-15T14:39:32Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,118.462,118.462,2.951,38.493,5293,14197,1,reset,0.35,442.955,561.793,1380.0,895.186,3114.572,38493.0,7.1922,0.2812,0.3105,0.1328,0.0879,0.0918,0.1113,0.0938,0.0957,0.0762,interactive,7.1195,not_observed,not_observed,not_observed,81.864,False,0,0.1385,0.1385,0.1385,0.1385,1.0,22.506,0,1,0,0
eaa56946a171,2026-03-15T14:39:32Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,122.671,122.671,8.368,12.711,8506,13296,1,reset,0.35,495.5,561.218,1380.0,295.602,1261.659,12711.0,7.0651,0.2812,0.3105,0.125,0.0684,0.1426,0.0723,0.0859,0.0957,0.0996,interactive,8.0807,not_observed,not_observed,not_observed,85.477,False,0,0.1364,0.1364,0.1364,0.1364,1.0,19.678,0,1,0,0
32a25ed24549,2026-03-15T14:39:33Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,119.098,119.098,10.474,13.513,8134,17692,1,partial,0.0,549.489,587.012,1452.8,293.76,1176.289,13513.0,7.0389,0.25,0.3066,0.1035,0.0898,0.123,0.0859,0.0723,0.1191,0.0996,interactive,9.1163,not_observed,not_observed,not_observed,85.106,False,0,0.1343,0.1343,0.1343,0.1343,1.0,17.837,0,1,0,0
f107f83442e5,2026-03-15T14:39:33Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,109.933,109.933,8.692,13.772,8771,14964,1,partial,0.0,447.83,551.469,1424.4,264.842,1635.57,13772.0,7.0964,0.3438,0.3125,0.1211,0.0879,0.1074,0.1035,0.0859,0.0996,0.082,interactive,7.18,not_observed,not_observed,not_observed,85.377,False,0,0.1324,0.1324,0.1324,0.1324,1.0,16.008,0,1,0,0
44e6bb993010,2026-03-15T14:39:33Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,0,117.266,117.266,10.009,13.075,9424,16358,1,partial,0.0,460.393,549.092,1415.0,237.728,1064.271,13075.0,7.2728,0.2812,0.2324,0.1348,0.1035,0.0918,0.1133,0.1055,0.1211,0.0977,interactive,7.4228,not_observed,not_observed,not_observed,85.089,False,0,0.1304,0.1304,0.1304,0.1304,1.0,14.808,0,1,0,0
d7e7eea293bf,2026-03-15T14:39:33Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,129.505,129.505,8.557,11.523,6324,12325,1,reset,0.35,478.179,567.394,1394.0,303.245,1589.246,11523.0,6.9121,0.1875,0.3418,0.1348,0.0781,0.1133,0.0977,0.0957,0.0684,0.0703,interactive,7.8989,not_observed,not_observed,not_observed,83.41,False,0,0.1286,0.1286,0.1286,0.1286,1.0,13.558,0,1,0,0
0dc25c8a7860,2026-03-15T14:39:34Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,111.841,111.841,7.653,11.223,11231,10736,1,reset,0.35,499.25,565.876,1391.9,261.007,864.99,11223.0,7.465,0.2812,0.2012,0.1465,0.0977,0.1113,0.1133,0.1113,0.1367,0.082,interactive,8.1523,not_observed,not_observed,not_observed,85.477,False,0,0.1268,0.1268,0.1268,0.1268,1.0,12.377,0,1,0,0
ca2ab4c43d2e,2026-03-15T14:39:34Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,1,122.14,122.14,23.902,12.651,10842,37798,1,complete,0.1,586.024,616.365,1380.0,154.28,828.009,12651.0,7.0678,0.1875,0.3105,0.1152,0.1016,0.0977,0.0801,0.0957,0.125,0.0742,interactive,9.8149,not_observed,not_observed,not_observed,84.446,False,1,0.125,0.125,0.125,0.125,1.0,14.682,0,1,0,0
f20eb7caa007,2026-03-15T14:39:36Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,False,0,not_applicable,2,0.0,0.0,0.148,245.76,0,4536,0,partial,0.1,1512.0,0.0,1512.0,122879.997,0.178,245760.0,7.6299,0.1562,0.1543,0.1094,0.0977,0.1309,0.1172,0.1367,0.123,0.1309,interactive,27.6923,not_observed,not_observed,not_observed,64.0,False,0,0.137,0.137,0.137,0.137,,11.775,0,1,0,0
36d2f88f56f3,2026-03-15T14:39:37Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,131.451,131.451,24.31,7.684,8554,23350,1,reset,0.35,590.815,615.102,1380.0,144.975,814.13,7684.0,7.1921,0.1875,0.2871,0.1113,0.1016,0.0859,0.0977,0.1055,0.1133,0.0977,interactive,9.915,not_observed,not_observed,not_observed,84.981,False,0,0.1351,0.1351,0.1351,0.1351,1.0,14.282,0,1,0,0
4a4216a4978a,2026-03-15T14:39:39Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,119.215,119.215,18.041,6.326,9952,14266,1,reset,0.35,384.413,511.761,1380.0,102.027,461.979,6326.0,7.3992,0.1562,0.2012,0.168,0.1309,0.0996,0.1113,0.125,0.1016,0.0625,interactive,5.9739,not_observed,not_observed,not_observed,85.714,False,0,0.1333,0.1333,0.1333,0.1333,1.0,15.034,0,1,0,0
